trave_points,stars,users,price,num_of_features,beach,bar,massage,child_care,restaurant_show,bike_rent,car_rent,rooftop,fitness,spa,inclusive,billyard,swimming_pool,kitchen,fishing
8.7,4,236,707085,6,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
8.9,4,512,2035101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
8.8,3,430,549388,6,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0
7.9,3,1052,240471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,4301,539547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,962,483382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,2,350,362074,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8.9,3,129,349613,5,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0
7.9,0,118,273915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,0,46,254720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,3,359,222409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,0,423,220491,5,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0
8.4,4,1479,504626,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
8.8,4,187,1581368,5,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0
8.3,3,486,706511,6,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
9.2,4,153,2067306,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8.7,4,325,2357438,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.3,1,459,228315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.9,4,227,2444370,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.8,5,280,1502775,6,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
8.2,3,426,462207,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8.5,4,1083,1052461,6,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
8.7,3,210,421072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.0,3,508,322048,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.8,3,51,355713,4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.9,4,142,846374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,5,114,4532820,6,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
9.0,0,46,383387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4,0,11,878892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,2,1593,312904,4,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8.5,3,390,430909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,201,3969324,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8.1,3,1069,370208,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2,4,31,992020,6,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8.7,4,154,910616,6,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0
8.5,4,2622,658292,6,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0
9.3,4,38,1089643,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8.7,3,534,682608,6,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0
8.4,3,748,664218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,3,2366,205950,5,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
9.5,0,11,818519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,4,87,1882282,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
9.2,5,162,3680898,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
8.7,3,418,442324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,0,145,191340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,234,2123092,6,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8.8,4,398,902300,6,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0
8.7,0,14,379932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,5,257,4597965,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
9.3,0,31,1635198,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8.9,4,332,2109247,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8.3,3,1181,132629,6,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8.8,2,382,354120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,345,520360,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.2,2,2423,393308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0,121,178532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,4,2819,404696,6,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
9.1,4,49,1527877,6,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0
8.6,0,30,353884,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.2,3,6,420859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0,7,1524828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,3,1068,532221,4,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
8.5,0,110,271266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,2,956,218984,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,482,1305364,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.1,1,327,224608,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9.0,3,41,562704,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
9.0,0,140,418836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,0,74,332036,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8.8,4,75,663978,6,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0
8.8,4,384,1309437,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
8.9,5,100,2600234,5,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
8.8,5,121,4082555,6,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0
8.7,5,342,4257039,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,3,58,347873,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.6,3,713,330500,5,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8.7,5,349,2574513,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
9.0,4,1856,577349,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,3,517,579676,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.4,3,671,494161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.3,2,210,269347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,3,427,292975,6,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
8.2,2,410,240963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,4,67,1858698,5,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0
8.6,5,610,2587832,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.2,4,461,841115,6,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
8.7,3,46,389026,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
8.3,3,466,504998,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
8.5,4,672,1361251,5,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
8.4,2,320,327375,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0
8.1,2,501,225212,6,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9.0,4,107,1541434,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.0,3,67,943111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,4,127,1545507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,27,1113835,6,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8.0,3,1487,271757,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
8.8,4,705,1293030,6,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
7.8,0,13,795307,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,3,1944,525814,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.6,3,561,252299,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.3,5,5,4401360,6,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0
0.0,5,0,3114040,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.3,2,81,207303,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.3,2,1847,220541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,4,31,833298,6,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
8.7,3,52,452139,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
8.3,0,245,325720,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.8,0,37,1037892,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.6,3,32,286880,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,2,391,336886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,0,170,565546,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
8.2,2,441,566488,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8.3,2,167,432438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2,4,28,1098636,6,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0
7.9,3,1866,323064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,4,119,1138920,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
9.2,4,39,1436668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,1015,674006,6,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
8.9,5,300,4185405,6,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0
8.3,2,758,213623,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.2,4,91,1286797,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9.0,5,129,3477494,6,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
8.7,2,131,264919,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.4,0,26,400881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0,23,434271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,38,4543663,6,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0
9.1,5,113,5058228,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.4,3,310,648637,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
8.7,3,185,685478,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.5,1,202,182182,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.1,2,335,294571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,2,192,155981,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,4,108,2301152,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
9.7,5,20,2065090,6,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
8.8,5,36,4304803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.5,4,325,812248,6,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
8.8,3,305,714856,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9.3,4,81,807433,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9.1,0,33,326612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,2,680,251996,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.7,4,291,1508670,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
8.5,3,951,506343,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
9.0,4,17,2019725,5,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
9.4,0,16,1305053,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,5,259,2577804,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.7,3,592,707495,5,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0
8.6,3,2636,634825,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.7,4,25,2191052,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
9.1,5,1002,4943721,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
8.7,3,290,822913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.0,4,7,2455694,6,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7.7,2,1006,159425,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.3,3,704,454284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.0,4,98,2169993,6,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
8.5,3,501,574015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.8,0,114,584821,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8.6,2,296,359331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,5,211,2334866,5,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
8.6,5,414,3568820,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
8.4,3,580,571818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,439,140356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,2,165,237536,6,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
8.8,5,760,5716242,6,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
9.1,4,216,672744,5,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8.4,3,393,738136,6,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
8.9,3,531,541674,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.6,2,10,297451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,3,720,439355,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.2,2,670,359246,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
8.6,3,66,487424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,3,28,332551,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.8,0,70,344687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.4,0,32,534991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.2,4,59,2668173,5,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
8.2,3,628,408470,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
8.2,2,202,351823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.1,4,66,2483675,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.6,3,781,471292,6,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
8.7,0,40,162037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,78,348298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,2,186,406780,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.5,3,144,489053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,11,2485556,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
9.2,4,26,1018938,6,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
8.8,4,247,1758850,6,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8.6,4,271,1322962,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0,83,287819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,3,386,1222115,6,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1
7.6,3,342,350132,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.5,0,35,764730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,266,1060320,6,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
8.1,4,321,684216,4,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
8.8,0,61,716737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,4,64,573383,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8.5,4,117,1066825,5,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
9.1,4,65,373541,6,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8.2,2,17,304830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,4,51,696145,4,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
8.8,3,943,462417,4,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0
9.1,0,55,1009442,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.4,2,304,271591,6,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
8.7,3,309,654807,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.7,0,130,378635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,4,247,470424,6,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
8.3,2,566,195203,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.1,0,40,821641,5,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
9.3,4,6,784406,5,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0
9.1,5,37,15049988,6,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0
7.4,2,496,391520,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.7,0,157,474836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,187,407064,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.6,0,66,295487,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7.5,2,939,370075,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,2,171,324714,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,3,1201,598923,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
9.0,5,58,2198033,6,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0
8.4,3,678,617421,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.5,0,8,261340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,0,9,746308,6,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0
8.1,2,443,283415,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9.3,0,12,464677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,2,201,257963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,3,199,360080,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
7.9,3,701,355975,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
7.6,2,215,182220,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,2,870,346164,5,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
8.9,4,81,817827,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.3,0,28,655203,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
9.2,5,22,6386997,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
7.8,2,736,195954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,3,766,632289,6,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
8.4,3,56,1190438,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
8.8,3,157,377661,5,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
8.7,5,77,1810293,6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
8.7,2,106,345266,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.4,3,634,444623,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
8.6,4,368,909344,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
8.9,4,178,1195910,6,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
8.6,3,77,886160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,0,478,288137,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,2,512,858468,6,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8.4,2,260,272336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,4,336,552293,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
8.6,4,31,1975908,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
9.0,5,332,2020953,6,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0
8.8,5,64,1975195,6,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
8.9,4,26,2359181,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8.9,5,51,3667521,6,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0
8.7,4,212,1333391,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8.5,2,419,361425,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.8,0,5,3407240,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.0,0,5,1411369,6,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0
8.6,4,191,2048545,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
9.1,3,21,736849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,3,94,232759,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,202,2097325,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8.5,2,638,387481,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.9,2,729,395115,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.0,0,10,482161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,1286,629825,6,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0
8.5,0,95,433252,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
8.7,2,622,123656,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8.2,3,355,313851,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8.7,4,178,2255661,6,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
8.6,4,410,1994188,6,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0
8.9,2,88,444905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,0,268,231753,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.2,3,161,580588,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.9,0,26,275616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.1,3,592,1082640,6,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
8.5,2,62,263803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,4,128,641759,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
8.5,0,47,408410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,3,91,547271,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
9.1,4,240,1790183,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
9.4,2,15,276513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,4,261,785549,6,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9.2,3,27,998469,5,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
0.0,0,0,254533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.7,4,506,759707,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8.7,2,79,369283,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9.2,4,19,950844,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8.6,5,34,1681952,6,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
0.0,5,0,4189403,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8.9,0,104,229250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,0,290,427357,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8.9,5,20,1881267,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8.7,2,310,315136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,184,264281,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.4,2,856,344325,3,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9.6,3,13,408689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.5,0,47,1000749,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9.2,0,17,551523,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8.8,3,313,95174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.2,1,244,233518,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8.9,3,67,1333192,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
9.4,4,8,1879676,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,307,711592,6,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8.4,0,46,286306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,0,90,274043,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
9.1,5,25,5800454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,3,710,526931,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9.0,5,190,2655671,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
8.0,3,50,258968,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,0,23,494661,6,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0
8.6,0,17,1115625,6,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
8.3,3,281,437792,6,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
8.5,2,244,235470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.9,3,853,375192,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8.9,5,260,882383,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.1,3,156,748783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,0,89,435714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.8,5,209,2138271,6,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
8.4,4,1054,1247267,6,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
8.7,3,176,439728,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.4,3,1293,612504,6,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0
8.9,5,62,1941348,6,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
9.2,0,12,573558,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.6,2,141,323329,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.5,5,88,2424166,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
